Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Correlation,Class
6.046279907,664.0801574,25.76975276,0.001341164,4.895225747,25.65382173,0.961522642,1
3.803649902,254.2360882,15.94478248,0.064573406,5.147994331,29.43717426,0.957721328,0
6.275115967,467.2975516,21.61706621,0.274267881,3.930275821,16.1625846,0.979058268,0
9.319061279,619.3592322,24.88692894,0.220332158,3.148989002,10.42324055,0.980191978,0
13.47096252,796.10315,28.21529993,0.129702911,2.52768967,6.738113386,0.977614322,0
17.58827209,914.9163814,30.24758472,0.155216078,2.132029118,5.081519482,0.973970425,0
6.899047852,499.3005126,22.34503329,0.262624329,3.703852688,14.31121887,0.977684335,0
10.33622742,673.698,25.95569302,0.208095679,2.960530525,9.219332267,0.97922219,0
14.71507263,848.5664722,29.1301643,0.187508355,2.349418991,5.926780242,0.979335478,0
19.03974915,970.6859638,31.15583354,0.134925888,2.072985796,4.878890159,0.972413289,0
7.667373657,416.3261309,20.40407143,0.089381806,3.47611233,14.14370784,0.954129755,1
2.918563843,90.82104036,9.530007364,0.223253301,3.674476041,13.94375514,0.973682544,0
3.540039063,107.3983929,10.36331959,0.21974534,3.315733939,11.37780338,0.973529465,0
5.656646729,161.9088299,12.72434006,0.094168423,2.61694621,7.023544535,0.946263605,0
3.200637817,103.6684325,10.18176962,0.096492177,3.498969065,12.41050568,0.928787928,0
6.996856689,187.4311676,13.6905503,0.081513158,2.349276048,5.715825954,0.95410481,0
4.95690918,146.1348254,12.0886238,0.095161036,2.798528925,7.994878069,0.942634422,0
2.451080322,82.5280814,9.084496761,0.117333483,4.002054009,16.20961278,0.927394414,0
14.38946533,865.8704422,29.42567658,0.142622198,2.484747392,6.571735013,0.979417178,0
18.09176636,1059.081074,32.54352585,0.113540371,2.18339183,5.081352468,0.976631458,0
15.97590637,943.1448958,30.7106642,0.125676471,2.339415655,5.838122394,0.979719057,0
18.59844971,1070.643751,32.72069301,0.154005499,2.109884356,4.843660599,0.97717007,0
5.118637085,474.1475719,21.77492989,0.005018081,4.549542951,21.01606059,0.954210501,1
7.377227783,617.2295828,24.8441056,0.167345345,3.749156685,14.45402772,0.97298419,0
12.639328,896.3359031,29.93886944,0.131929036,2.760356093,7.912189096,0.962296117,0
16.95652771,1127.551224,33.57902952,0.096855498,2.370681007,5.872149046,0.968531149,0
15.65132141,1502.645347,38.7639697,0.008368971,3.059707929,9.889545173,0.963319113,1
12.70692444,1180.119749,34.35287104,0.025855809,3.234614906,11.179696,0.957109817,1
8.01902771,652.3873902,25.54187523,0.2333799,3.538778868,12.90474519,0.971987342,0
15.71617126,1306.086689,36.13982137,0.010632917,2.841232388,8.558511275,0.950816714,1
16.56777954,1532.769635,39.15060198,0.009085335,2.967310252,9.360426885,0.967812345,1
7.41897583,926.1120055,30.43208842,0.016015614,4.474542452,20.58047601,0.966617689,1
1.292800903,170.7650629,13.0677107,0.009516432,10.50396708,113.2573444,0.936856211,1
8.179153442,565.2978587,23.77599333,0.047042192,3.852397917,16.62105677,0.967755493,1
9.122573853,693.6008227,26.33630237,0.020607478,3.823488502,16.29030955,0.973801663,1
7.813796997,299.3840223,17.3027172,0.093861552,2.658447615,7.38915461,0.953015241,0
4.924468994,206.2394116,14.36103797,0.102807936,3.323529914,11.33548954,0.94172727,0
3.186019897,314.1594768,17.72454447,0.179837311,6.354288154,43.88953643,0.969997429,1
7.017929077,273.5607206,16.53967112,0.100218728,2.795579858,8.126631516,0.95024282,0
4.038589478,173.4132611,13.1686469,0.113155606,3.683606532,13.95800261,0.939273105,0
16.60993958,911.1817588,30.18578736,0.056178387,2.337442756,5.933497269,0.960613308,0
8.461898804,454.2507327,21.31315867,0.087517826,3.00715044,9.515030686,0.933928835,0
10.47618103,856.7084273,29.26958195,0.001841975,3.452808244,12.764837,0.916831205,1
15.63757324,853.2635602,29.21067545,0.063613679,2.378832745,6.144100594,0.960434044,0
6.867294312,373.6671736,19.33047267,0.093246249,3.333139625,11.68327387,0.919098111,0
8.081497192,944.7711011,30.73712903,0.005758757,4.368070268,20.17474835,0.920637792,1
32.20646667,2604.354097,51.03287271,0.056007573,2.019719371,4.381089927,0.939391645,0
9.703933716,883.8454984,29.72953916,0.066870399,3.504924452,12.69502999,0.932261226,0
7.29069519,663.6868637,25.76212071,0.105506938,3.967376464,16.27414405,0.93512532,0
12.58387756,945.6320756,30.75113129,0.007245341,3.402119333,13.41310004,0.966294656,1
14.10665894,553.2901299,23.52212001,0.061371772,2.152084676,5.046642784,0.942210508,0
8.59664917,400.661451,20.01652945,0.088094877,2.721592829,7.652513506,0.947223264,0
12.73472595,1040.447618,32.25597026,0.003489653,3.50940415,13.70854463,0.969291481,1
13.72912598,933.5558127,30.55414559,0.012504112,3.276696163,12.91623931,0.962901535,1
13.77879333,557.4503639,23.61038678,0.060011348,2.179501726,5.092609035,0.939625801,0
7.572006226,363.8466926,19.07476586,0.086834284,2.911287704,8.748584772,0.943503154,0
2.890884399,160.9224451,12.68552108,0.14762992,4.740011743,22.9697328,0.925422084,0
7.18421936,1128.26134,33.58960166,0.002365707,5.050722617,26.01722344,0.963475136,1
19.95352173,2574.708624,50.74158673,0.005016464,3.031861068,9.554485599,0.967287369,1
9.411651611,908.5414038,30.14202057,0.107648966,3.620088763,13.48671994,0.95315488,0
1.125076294,210.4599267,14.50723704,0.005388743,13.11205919,173.4245405,0.895183985,1
20.41044617,2461.914277,49.6176811,0.00371903,2.940882106,8.998861717,0.959051309,1
20.46975708,2398.646672,48.97598056,0.00368487,2.906821393,8.749398366,0.9507231,1
7.023162842,913.6278089,30.22627679,0.004389559,4.595105686,21.46778868,0.89630767,1
6.54069519,676.0009919,26.00001907,0.138160039,4.381571995,19.68850156,0.948653896,0
18.19348145,1750.953239,41.84439317,0.148095342,2.686378264,7.510778081,0.972197305,0
7.225845337,1249.864241,35.35341909,0.004167929,5.276412014,28.71190854,0.974742006,1
10.05511475,1851.343993,43.0272471,0.007997625,4.654327472,22.17307316,0.981858318,1
0.239257813,34.84590236,5.903041789,0.012058879,24.86082112,621.4697254,0.707803455,1
13.21690369,1402.545529,37.45057449,0.135923077,3.184185185,10.36181152,0.97331525,0
8.655593872,1562.348883,39.5265592,0.00677444,4.955129363,25.26919541,0.98119045,1
9.708938599,1766.402544,42.02859198,0.008707737,4.706377483,22.69614155,0.979556284,1
11.04359436,1808.645631,42.52817456,0.013912412,4.220640178,18.25656667,0.965659702,1
6.73866272,1142.615089,33.80258997,0.008580167,5.350387248,29.3314938,0.965111501,1
17.28381348,957.9773659,30.95120944,0.100920327,2.204837408,5.188127444,0.972214528,0
1.86491394,193.9464516,13.92646587,0.00492509,7.946840654,65.26548844,0.955655515,1
1.48046875,160.5739659,12.67177833,0.034042996,8.923270954,81.46065518,0.929773654,1
16.00737,883.6845777,29.72683262,0.103892603,2.266335642,5.44571259,0.971781623,0
1.724502563,184.6562593,13.58882847,0.0074426,8.337758176,71.5656087,0.944533915,1
8.962173462,731.9451863,27.05448551,0.008294418,3.521662684,13.11250298,0.956956679,1
4.990325928,570.8060789,23.89154827,0.003892428,5.107267038,26.62368624,0.91683644,1
5.771255493,646.1770488,25.42001276,0.005581422,4.783658555,23.56847741,0.940056769,1
6.676544189,699.6728806,26.45133041,0.009470637,4.385222901,19.99591774,0.948919955,1
6.507980347,445.1615048,21.09885079,0.236437183,3.650951896,13.76448969,0.979415885,0
10.97554016,678.1179123,26.04069723,0.109643751,2.80806693,8.188494071,0.975550823,0
13.95394897,808.717125,28.43795219,0.127858702,2.414629796,6.133809233,0.973939504,0
5.629119873,650.4930623,25.50476548,0.003334528,4.939649125,25.15370986,0.965885556,1
7.494995117,498.7297516,22.33225809,0.199202365,3.380283983,11.8569554,0.976112593,0
12.39196777,757.4620574,27.52202858,0.10914502,2.625357082,7.163111538,0.976160173,0
15.63223267,861.6892935,29.35454468,0.108687946,2.270111423,5.464814187,0.974335608,0
8.718154907,529.4135595,23.00898867,0.163558821,3.157325138,10.50163227,0.978513188,0
12.82928467,735.953417,27.12846138,0.108573997,2.604346536,7.161467804,0.97807211,0
15.50790405,813.2525934,28.51758393,0.12088806,2.316889006,5.857372399,0.973311468,0
10.25561523,601.5636481,24.52679449,0.115839704,2.911515328,8.911436733,0.979512104,0
13.69732666,771.1627958,27.76981807,0.103408108,2.505473564,6.638529784,0.978257887,0
10.23719788,546.2049811,23.37102867,0.140594743,2.753070957,7.988434448,0.972048279,0
13.9548645,661.4469941,25.71861182,0.098385712,2.269380115,5.49765237,0.973256459,0
5.762588501,291.9634126,17.0869369,0.096687944,3.42043152,12.12326338,0.928517584,0
11.76338196,588.5082103,24.25918816,0.104598555,2.54172887,6.85713605,0.970862458,0
14.38850403,659.7210959,25.68503642,0.12646655,2.199308047,5.266686335,0.973131717,0
8.516555786,404.8883066,20.12183656,0.097559613,2.78025701,7.982505952,0.947472325,0
4.48991394,235.1388335,15.3342373,0.099908387,3.893341526,15.64375592,0.920771532,0
8.674560547,470.1495725,21.68293275,0.194433156,2.980327125,9.490299926,0.966096288,0
13.52661133,692.6016204,26.31732548,0.122158934,2.365637106,5.972749365,0.967465889,0
16.94969177,844.6914634,29.06357623,0.115976288,2.222122681,5.694225424,0.961325268,0
12.28625488,976.5470113,31.24975218,0.003424545,3.288922612,11.97140451,0.958192745,1
10.39567566,546.4289038,23.37581878,0.158891814,2.713920333,7.8563447,0.965332377,0
14.14849854,724.4932548,26.91641237,0.114480775,2.322879854,5.745555522,0.967646974,0
3.290542603,468.0165825,21.63369091,0.0036512,6.884238697,48.16023695,0.963033648,1
6.6612854,761.9078953,27.60267913,0.004001871,4.63779113,22.55993723,0.969339361,1
4.888397217,562.7759684,23.72289966,0.00970937,5.372808305,30.32842109,0.958249617,1
1.799316406,223.4259747,14.94744041,0.0321416,8.688540782,77.4426705,0.919726044,1
15.95532227,1120.53616,33.47441053,0.121116006,2.546402463,6.871612006,0.975365547,0
7.373168945,1167.120007,34.16313813,0.001875826,4.955792421,25.04923563,0.930370558,1
11.19691467,887.1973044,29.78585746,0.14996743,3.150357425,10.41550494,0.974682623,0
17.58352661,1242.369412,35.24726106,0.108956272,2.432754722,6.235357304,0.974699809,0
11.38597107,891.4941269,29.8578989,0.082555375,3.051381472,9.634211771,0.939244383,0
16.66279602,1605.38973,40.06731498,0.001627845,3.001829131,9.478141481,0.955633382,1
8.5597229,1066.476528,32.65695221,0.001797071,4.417173334,20.36276288,0.956485083,1
15.39851379,1252.939177,35.3968809,0.1265163,2.744713715,7.855971158,0.959069707,0
8.25440979,755.306699,27.48284372,0.133054636,3.836226601,15.16732079,0.943983236,0
14.57133484,1350.893543,36.75450371,0.153602414,3.083051426,10.03371575,0.980314317,0
23.25411987,2114.12595,45.97962537,0.015812313,2.593075051,7.211649873,0.957690135,1
13.48634338,1118.35685,33.4418428,0.141250727,2.948466063,9.069480347,0.956219052,0
5.711334229,467.1368607,21.61334913,0.002336704,4.628645431,23.43641027,0.961668167,1
0.192932129,14.73018529,3.837992351,0.009143321,20.40896705,425.102082,0.899544672,1
12.82194519,643.7049256,25.37134064,0.020916525,2.781049166,8.908922685,0.952288004,1
