Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Correlation,Class
12.88148499,752.1583247,27.425505,0.125926616,2.57027938,6.96730521,0.966244075,0
17.99327087,980.6779312,31.31577767,0.073877495,2.219907987,5.267758693,0.962008263,0
6.150177002,472.1130157,21.72816181,0.005802263,4.046978313,17.20146838,0.92397573,1
1.560775757,170.386938,13.05323477,0.006968697,8.778303966,78.9645113,0.952681768,1
4.698516846,499.8728631,22.35783673,0.046110366,5.126724544,27.12334008,0.971592455,1
2.549179077,271.7172319,16.48384761,0.077305046,6.793329322,47.31649457,0.947271755,1
3.430389404,252.7919753,15.89943317,0.140147937,4.899935121,24.2742612,0.924588419,0
3.598403931,262.1475451,16.1909711,0.103148047,5.058375907,26.49788249,0.980284804,0
5.473480225,384.9993651,19.62140069,0.238675624,3.996640752,16.38912807,0.984076033,0
8.955795288,586.006239,24.20756574,0.153840525,3.134371639,10.17411974,0.97721903,0
13.53684998,811.0517734,28.47897072,0.092254538,2.496403878,6.470909639,0.973966403,0
4.193084717,285.7092524,16.90293621,0.279734523,4.665084492,22.61802157,0.980323408,0
11.48036194,670.5039543,25.89409111,0.099796042,2.780019689,8.124329287,0.981591538,0
14.08781433,785.3280409,28.02370498,0.149782781,2.432014156,6.361282824,0.981933186,0
5.612884521,348.8004878,18.67620111,0.230126766,3.719114537,14.23864624,0.977254764,0
8.778991699,498.7857254,22.33351126,0.178183263,2.967606641,9.193345873,0.973068205,0
13.3475647,645.6835705,25.41030442,0.099710166,2.340970972,5.832816081,0.975028573,0
6.974563599,344.2528792,18.5540529,0.105128077,3.096396111,9.901556975,0.939482776,0
2.774856567,150.4286669,12.26493648,0.134482367,4.906708643,24.86044376,0.922205817,0
7.012176514,384.8544603,19.61770782,0.226728323,3.258037477,11.21853559,0.970590954,0
12.59513855,641.3641789,25.32516888,0.117931403,2.457783852,6.440771098,0.968098189,0
15.0141449,772.4437623,27.79287251,0.15011089,2.257087221,5.535888539,0.975187761,0
11.37875366,993.7209424,31.52333965,0.003586368,3.456466357,13.08913616,0.966680565,1
3.19883728,418.3556536,20.45374424,0.015322972,6.828070083,48.09742032,0.945977065,1
6.120391846,539.6552851,23.23048181,0.096384118,4.225053527,18.32289776,0.974238933,0
9.011077881,771.7476827,27.78034706,0.178439639,3.527202571,12.89681301,0.979350765,0
13.71539307,1007.03145,31.73375884,0.141536495,2.798249798,8.319243283,0.974369105,0
21.98472595,2075.201501,45.55437961,0.009722308,2.697207207,7.763982478,0.964429428,1
8.706069946,685.8100778,26.18797583,0.094581196,3.421578637,12.06997832,0.930076478,0
11.75798035,1225.768446,35.01097608,0.206309357,3.386931155,11.83718063,0.982087856,0
2.562835693,257.699002,16.05300601,0.228044459,6.783792939,47.20714152,0.922724982,0
6.387268066,359.5538218,18.96190449,0.211767839,3.565522898,13.7695118,0.972332801,0
9.16494751,510.0730113,22.58479602,0.013845087,3.311302855,12.35026653,0.927621775,1
4.593551636,432.6018741,20.79908349,0.001750582,5.305934867,30.0649726,0.970506956,1
5.565078735,265.0445041,16.28018747,0.075255632,3.454136489,12.3749602,0.927739867,0
2.194442749,114.3405866,10.69301579,0.101123181,5.399381632,30.3277675,0.923177936,0
6.128860474,529.077051,23.00167496,0.101793197,4.089426549,17.0087648,0.971280548,0
5.401229858,448.4272869,21.17610179,0.10935945,4.541662154,22.45757418,0.969018395,1
17.2237854,745.462619,27.30316134,0.063946124,2.015174289,4.348895406,0.948622595,0
15.44198608,724.5126635,26.9167729,0.062238612,2.15816016,4.882726391,0.939302228,0
11.43287659,603.8207349,24.57276409,0.087488081,2.571460258,6.865531901,0.941169661,0
6.740112305,375.9667953,19.38986321,0.105075166,3.329640561,11.43147989,0.929487742,0
1.475738525,85.55851039,9.249784343,0.202830432,6.891268709,49.1618771,0.891941704,0
6.483642578,552.8970232,23.51376242,0.141788737,3.925870176,15.61691544,0.960287228,0
15.66487122,1186.771639,34.44955208,0.037934814,2.656828114,7.329898736,0.950868007,1
5.568756104,377.4891111,19.42907901,0.247264837,3.982930298,16.51100601,0.974442248,0
8.679672241,535.8046252,23.14745397,0.184785466,3.14505912,10.37872421,0.972322302,0
23.37072754,1207.08966,34.74319589,0.053912032,1.968054118,4.26160417,0.953267518,0
22.22076416,1178.247788,34.32561417,0.048923505,2.020023873,4.416069997,0.945654122,0
14.1089325,818.8319718,28.6152402,0.065343452,2.472756741,6.387902123,0.948160226,0
7.306900024,674.3187816,25.96764875,0.087607685,3.915002567,15.63298195,0.955106656,0
3.70425415,475.7465569,21.81161518,0.002107955,6.290616394,40.86115833,0.940951049,1
15.97277832,1139.408216,33.75512133,0.003487924,2.674927417,7.543475333,0.924975611,1
22.25421143,1342.464233,36.63965383,0.059024963,2.106304968,4.743784302,0.96034218,0
19.09094238,1252.393638,35.38917402,0.062799211,2.297886253,5.530486571,0.962638903,0
7.969451904,596.2458134,24.41814517,0.086499384,3.714233931,14.49090443,0.949237608,0
1.82774353,86.90486349,9.322277806,0.143684203,6.639859284,49.99206482,0.934855403,0
4.491531372,272.5594724,16.50937529,0.139358976,4.301850356,20.01076025,0.958619203,0
6.781799316,361.7312773,19.0192344,0.21027547,3.385163535,12.21391301,0.965401698,0
11.72808838,643.4388435,25.36609634,0.068036129,2.571545082,6.829883389,0.939584725,0
7.384170532,459.6476949,21.43939586,0.109022112,3.267385449,10.92606897,0.935781642,0
3.893081665,249.4630836,15.79440039,0.092824373,4.445732574,20.20789371,0.958599368,0
5.40335083,370.2332616,19.24144645,0.306102511,3.903107016,15.60787277,0.973228704,0
19.48269653,1642.617036,40.52921213,0.018357844,3.0122255,10.23461577,0.973332923,1
7.192230225,931.2805366,30.51688937,0.003393388,4.880938852,25.20132479,0.976399838,1
3.731948853,493.738908,22.22023645,0.002138322,6.700836712,47.76598371,0.979232507,1
12.65919495,692.7330937,26.31982321,0.085610038,2.485072041,6.414908954,0.967852017,0
8.361038208,496.2003174,22.27555426,0.105293127,3.036942122,9.454096374,0.959186797,0
3.502578735,235.4339064,15.34385566,0.192729151,4.668008997,22.11187186,0.936820632,0
8.490264893,597.5457399,24.44474872,0.186362461,3.309853682,11.33815495,0.970245988,0
20.22216797,1499.889005,38.7284005,0.030617038,2.646499485,7.840706984,0.976663016,1
5.23046875,345.870583,18.59759616,0.080542409,3.907901705,15.55878178,0.915513574,0
8.13130188,549.4138415,23.43957853,0.245003058,3.342622236,11.64384551,0.977450135,0
11.89523315,722.9925295,26.8885204,0.153111968,2.690798984,7.614089584,0.975597442,0
15.8807373,887.9358359,29.79825223,0.193060716,2.235326036,5.449844405,0.980225717,0
3.844009399,251.565584,15.86081915,0.131390471,4.468622217,20.26207161,0.971315279,0
4.690155029,285.1487812,16.88634896,0.269254832,3.923746936,15.73454763,0.979863335,0
7.345993042,675.5914478,25.99214204,0.002026377,4.07626509,17.54308966,0.962209008,1
7.131103516,471.3460508,21.71050554,0.218617054,3.553431724,13.23471823,0.972989952,0
10.84017944,669.3304372,25.87142124,0.142870537,2.906066929,8.874614303,0.975497687,0
7.273880005,527.8715285,22.97545491,0.3164328,3.526047037,12.85073394,0.982825292,0
13.12268066,887.5286749,29.79141948,0.197808524,2.698711912,7.801326,0.971356394,0
13.75675964,1460.174185,38.21222559,0.001035367,3.479543182,12.94195768,0.964161606,1
3.44090271,126.9945775,11.26918708,0.164287183,3.797160569,15.04356834,0.964841228,0
5.978927612,205.5717674,14.33777414,0.138490771,3.042129739,10.1212918,0.958604255,0
8.386566162,260.0536578,16.12617927,0.109187248,2.427179396,6.386530122,0.95879588,0
4.734130859,150.7490809,12.27799173,0.067961038,3.068011044,9.757218125,0.940508944,0
1.924697876,62.05668038,7.87760626,0.065187477,4.704036986,23.36422812,0.906418513,0
4.037521362,508.0428116,22.53980505,0.01873541,5.980248328,36.86924688,0.922283581,1
2.465042114,74.60684288,8.637525275,0.113101107,3.96281943,16.10257222,0.967586776,0
2.961486816,76.19075771,8.728731735,0.146042613,3.505208547,12.80879973,0.963785646,0
7.48890686,277.2354768,16.65038969,0.015020572,3.004280888,9.825255317,0.964722949,1
6.569030762,295.6392354,17.19416283,0.023342474,3.340536648,11.93389584,0.980630778,1
3.34928894,167.3711148,12.93719888,0.027690365,4.677813513,23.70626257,0.963281727,1
5.333435059,337.1611964,18.36194969,0.122537413,3.882230441,15.40597319,0.975934108,0
13.99501038,762.3725838,27.6110953,0.106260986,2.424901325,6.195945388,0.97137652,0
14.73556519,831.999061,28.84439393,0.08526295,2.464447452,6.424571452,0.965102856,0
17.86251831,932.9980042,30.54501603,0.087097093,2.222542245,5.366947874,0.956870204,0
10.30363464,694.0872608,26.34553588,0.080825081,3.056719702,9.685849235,0.954189927,0
5.891799927,512.2417121,22.6327575,0.100416513,4.175179364,17.73901546,0.975528649,0
7.77835083,610.7260182,24.71287151,0.287619549,3.487224888,12.47115882,0.97679318,0
5.127258301,321.2599557,17.92372605,0.259007042,3.911315773,15.83628598,0.976922929,0
10.20146179,522.8630396,22.86619863,0.133097871,2.656799856,7.427609502,0.957387254,0
1.243713379,164.5158186,12.826372,0.005874881,11.25575888,134.0430433,0.893239154,1
4.432220459,451.2868879,21.24351402,0.003412097,5.908762358,39.6267185,0.941908948,1
14.68341064,634.6985999,25.19322528,0.054252362,2.242826308,5.548749066,0.962415375,0
13.26243591,572.3228472,23.92326999,0.054257502,2.30791498,5.688905755,0.956829249,0
12.38674927,549.5952943,23.44344886,0.070514741,2.362192415,5.885516039,0.961246627,0
9.744506836,473.1329968,21.75162055,0.082393666,2.657219541,7.30356126,0.952248119,0
1.462158203,84.43818194,9.189025081,0.284779909,6.872795103,48.67925023,0.896361718,0
11.07920837,705.4111779,26.55957789,0.142726264,2.943927677,9.138057349,0.976071776,0
14.20195007,826.1126723,28.74217585,0.115418298,2.503593277,6.704059414,0.971337409,0
9.388290405,647.3307179,25.44269479,0.116086255,3.349805677,12.43177057,0.971806863,1
20.09651184,1241.630949,35.23678404,0.070669304,2.546484754,7.677340557,0.969678398,1
18.25309753,1346.231378,36.69102585,0.006857941,2.813953135,8.915196473,0.95979092,1
7.512817383,512.0157654,22.62776536,0.111457721,3.516810421,12.98575836,0.92905425,0
1.017852783,59.43177274,7.709200525,0.221732775,8.099531095,68.47379668,0.875142003,0
5.960403442,350.2219187,18.71421702,0.261207316,3.510135063,12.79028723,0.969806201,0
9.938323975,482.9577979,21.97630082,0.13300494,2.738212927,8.29970109,0.955815698,0
11.62652588,976.7326091,31.25272163,0.035382666,3.7169668,15.99669359,0.973179136,1
8.613632202,566.0411143,23.79161857,0.024109542,3.614357476,15.25030699,0.946130666,1
3.474121094,211.6677254,14.54880495,0.179469574,4.70672852,23.64414925,0.938381034,0
3.221801758,150.889249,12.28369851,0.092534762,4.305114902,19.18650713,0.970802527,0
4.965896606,251.4299969,15.85654429,0.249931642,3.669088152,14.08429079,0.975308111,0
12.69514465,648.3704847,25.46312009,0.073940071,2.446417455,6.274363482,0.958079572,0
8.467834473,471.0174578,21.70293662,0.070432803,2.997619492,9.260205986,0.935582149,0
2.013839722,115.9791528,10.76936176,0.244214989,6.005609613,37.52702885,0.926339906,0
3.770065308,187.6149526,13.69726077,0.095066306,4.029865462,16.60329047,0.968539,0
9.583511353,1082.856779,32.90678925,0.005589021,4.198131264,18.8828315,0.969529807,1
10.2328186,1317.123765,36.29219978,0.004487089,4.198489303,18.59353856,0.969884814,1
11.60353088,1208.58751,34.76474522,0.001253376,3.947188939,17.06975282,0.965728638,1
11.11297607,548.5976032,23.42216052,0.071555025,2.58335032,6.950993664,0.962796378,0
4.689407349,259.0937238,16.09638853,0.104569952,3.905110615,15.64672446,0.974259046,0
4.57081604,616.0701297,24.82076005,0.013733061,6.31310823,42.41408763,0.968647371,1
13.73027039,756.6280763,27.50687326,0.002850682,2.854217898,9.334157624,0.942775986,1
17.63461304,851.5784225,29.18181664,0.022191783,2.529586377,7.535865997,0.961074965,1
1.414733887,99.93256313,9.996627588,0.189699525,7.412332882,56.00050476,0.911831722,0
5.758117676,347.9529728,18.6534976,0.202691028,3.620309383,13.44235814,0.973829513,0
5.395858765,918.0225248,30.29888653,0.005716581,6.146546,39.19501934,0.968489192,1
8.738815308,1537.895049,39.21600501,0.009825391,4.983258782,25.55019908,0.97660551,1
9.537460327,1647.577755,40.5903653,0.015419849,4.750459982,23.17150498,0.977942506,1
8.232757568,1398.185008,37.39231215,0.015061371,5.010678065,25.73575742,0.980561098,1
5.050918579,191.2681713,13.82997366,0.076154391,3.177651178,10.43627691,0.939318831,0
3.834320068,188.9303563,13.74519393,0.115746824,4.217650055,18.46437523,0.978237675,0
7.100128174,334.0016041,18.27571077,0.157898224,3.12841918,10.38600152,0.967193504,0
10.8686676,452.4134486,21.2700129,0.129228967,2.467839589,6.574422061,0.973298009,0
13.99554443,644.0914976,25.37895777,0.11741095,2.293763752,5.715966746,0.966973053,0
6.491470337,537.7035534,23.18843577,0.273224598,3.917993706,15.74477256,0.98587769,0
11.69441223,917.6907384,30.29341081,0.148249074,2.998975436,9.302753114,0.979797224,0
16.45767212,1188.852152,34.47973539,0.071789111,2.527514297,6.642736354,0.977409588,0
6.544784546,1103.765575,33.22296758,0.001756443,5.602914051,32.88636301,0.975585605,1
5.601623535,701.3524868,26.48306037,0.122176979,5.090871362,26.4648933,0.954859789,0
9.195510864,1015.182791,31.86193326,0.284880394,3.815516272,14.93255953,0.979595427,0
7.269454956,1065.846883,32.6473105,0.003332933,4.858764671,24.13788822,0.978323122,1
2.195144653,331.8133218,18.21574379,0.003931124,8.513602846,73.23724086,0.938862209,1
12.69026184,1011.023623,31.79659767,0.073386149,2.872805994,8.441033085,0.955509179,0
5.644805908,482.075191,21.95621076,0.096367376,4.253737403,18.5237455,0.944281429,0
7.900939941,731.7081532,27.0501045,0.282283209,3.781992915,14.71786775,0.972672472,0
24.23373413,2067.715808,45.47214321,0.038569027,2.486456536,6.85466577,0.953982702,1
16.4047699,1258.514972,35.47555456,0.079444236,2.666874052,7.429911268,0.954580192,0
3.190841675,192.1656627,13.86238301,0.151723387,5.489531692,32.97571478,0.939502899,0
6.916946411,641.3179119,25.32425541,0.088270443,4.010048442,16.38841973,0.963526215,0
9.285110474,756.8540609,27.51098073,0.231605065,3.350186321,11.64759266,0.978691034,0
22.22244263,1843.30427,42.93371949,0.004355785,2.633454444,7.522372824,0.968147448,1
4.406280518,315.8254728,17.7714792,0.077585135,4.477525786,20.66078702,0.939417466,0
4.594909668,459.3718576,21.43296194,0.123085798,4.973598166,25.15214241,0.938207601,0
7.337890625,631.1067042,25.1218372,0.284964649,3.781192847,14.78042438,0.971747352,0
9.944320679,631.3042737,25.12576912,0.073314519,2.937675452,8.933863271,0.938266433,0
6.302581787,554.6775717,23.55159382,0.089052136,4.120648417,17.28645275,0.976811159,0
3.482116699,408.177738,20.20340907,0.001518837,6.43699592,43.5328379,0.91395801,1
11.40435791,602.9650413,24.55534649,0.109686403,2.598633647,7.057802701,0.963315864,0
6.532913208,373.9112099,19.33678386,0.112927247,3.489349434,12.57460603,0.945119301,0
3.427841187,171.0026107,13.07679665,0.105471075,4.182133421,17.8456257,0.971602205,0
4.411422729,216.0580272,14.69891245,0.255369565,3.678536553,13.88861339,0.978059594,0
7.859741211,336.9205684,18.35539617,0.127961634,2.804936387,8.299316497,0.967116315,0
9.481826782,366.719792,19.1499293,0.098292759,2.485112841,6.579585922,0.966690151,0
4.684402466,768.1284967,27.71513119,0.006910788,6.592357011,45.78061016,0.966718497,1
4.601760864,249.9486004,15.80976282,0.126662301,3.797769402,14.69526805,0.978590128,0
6.58581543,352.6218106,18.77822704,0.2658488,3.266309034,11.42362853,0.9732307,0
9.058853149,393.3019104,19.83184082,0.149293535,2.659136695,7.516908876,0.973230553,0
13.50605774,509.2544245,22.56666623,0.101982323,2.151883786,5.173730971,0.969187422,0
1.305892944,130.9950334,11.44530617,0.003206201,9.813319737,104.1461812,0.929569644,1
1.253707886,49.6542915,7.046580128,0.298891475,6.835365972,51.80991526,0.899778593,0
3.658447266,212.6932866,14.58400791,0.090066049,5.018701699,29.38616202,0.948115189,0
16.82342529,1023.404784,31.9906984,0.117217311,2.346354481,5.891537437,0.971234608,0
0.52154541,76.16248716,8.727112189,0.03954474,17.38047448,311.5379448,0.842092485,1
5.461334229,496.4854072,22.2819525,0.133305081,4.419872324,19.91081912,0.95541144,0
10.57563782,861.3574463,29.34889174,0.116411988,3.155663691,10.21029085,0.943262646,0
3.008880615,230.6402694,15.18684527,0.161093518,5.443561134,30.41968914,0.910682909,0
11.34181213,601.5287291,24.52608263,0.103969448,2.725058421,7.902221114,0.974639254,0
14.51153564,708.8676946,26.62456938,0.105530479,2.284989763,5.601246921,0.981424002,0
7.986541748,711.1145831,26.66673177,0.002932252,3.944784014,16.53629714,0.966101168,1
8.927734375,708.5686573,26.61895297,0.226875029,3.34531429,11.51957746,0.968134904,0
13.52444458,907.3624241,30.12245714,0.133030056,2.679105558,7.585763387,0.97139359,0
7.564651489,957.2293675,30.93912357,0.014886125,4.510271975,20.96799047,0.968557794,1
6.989028931,868.8769169,29.47671822,0.059178279,4.585284877,21.59786211,0.954502137,1
5.792510986,663.4717714,25.75794579,0.042686386,4.853780379,24.41974773,0.966067942,1
4.224075317,221.9180428,14.89691387,0.166317767,3.975455547,16.34020948,0.946852621,0
9.113815308,847.6017348,29.11360051,0.286923143,3.521534087,12.75097725,0.975777627,0
8.927474976,769.7122527,27.74368852,0.002002186,3.907802435,16.27722539,0.956281368,1
2.307037354,314.813378,17.74298109,0.002670291,8.008020756,65.38805821,0.838868272,1
17.52244568,1183.001055,34.39478238,0.078583429,2.38276248,5.924580403,0.955348341,0
11.89079285,862.8785645,29.37479471,0.093906602,2.899235671,8.684152178,0.943319027,0
4.300628662,306.1960988,17.4984599,0.115203201,4.596557006,21.88525565,0.937564724,0
