8.958786011,766.4474277,27.68478694,0.163993186,3.583318196,13.34697968,0.97528699,0
13.4573822,1091.171992,33.03289257,0.105093611,2.887670254,8.661329307,0.974539742,0
16.93919373,1328.239416,36.44501909,0.108889982,2.574305706,6.94402014,0.979260488,0
9.262405396,1294.247167,35.97564687,0.001285316,4.406133961,20.47659254,0.97715268,1
17.59916687,2079.401224,45.60045202,0.001656222,3.188104327,10.82561059,0.97203863,1
3.572357178,471.2750896,21.70887122,0.020701412,6.581713764,45.32988494,0.9727401,1
14.47283936,766.2760909,27.68169234,0.042001966,2.41616225,6.180743012,0.960599908,1
8.85395813,573.0677895,23.93883434,0.00635675,3.228922976,10.87413442,0.939067523,1
6.344512939,441.5959437,21.01418435,0.008596343,3.732460878,14.37888168,0.939136729,1
8.803436279,565.4076705,23.77830251,0.008346252,3.141922837,10.16783054,0.912757511,1
1.509567261,143.8349464,11.99312079,0.00436629,8.220731693,68.74456641,0.92484327,1
3.170455933,269.2768364,16.4096568,0.023078041,5.503857237,31.06532326,0.95835141,1
0.682418823,70.63047098,8.404193655,0.014664649,12.5372874,158.7124782,0.939273647,1
0.844390869,88.31871599,9.397803785,0.017475742,11.36762463,130.5854715,0.928180924,1
8.337158203,347.8577822,18.65094588,0.15641034,2.670937392,7.767894785,0.95765029,0
13.34738159,645.2353844,25.4014839,0.043524239,2.663395554,8.131782497,0.98063284,1
11.60574341,608.6624351,24.671085,0.007373943,2.774958028,8.24506769,0.972318767,1
13.90240479,1262.719217,35.53476069,0.167044919,3.07649165,9.954637326,0.97844666,0
1.923156738,341.3300822,18.47512063,0.002915813,10.08465357,105.0599862,0.894781354,1
17.34681702,1513.567179,38.90459072,0.003905998,2.707345978,7.534422405,0.893622176,1
18.82487488,1471.329383,38.35791161,0.097129928,2.462395347,6.331867436,0.960633973,0
11.9250946,1002.044801,31.65509124,0.125925171,3.129442146,10.15644407,0.952300522,0
4.195495605,389.9178318,19.74633717,0.221206558,5.199344512,27.8505291,0.936935848,0
4.309509277,607.9754135,24.65715745,0.003220275,6.022598765,36.83006701,0.92146716,1
7.219604492,900.3444892,30.00574094,0.010625499,4.480255296,20.41019277,0.901591785,1
15.28639221,1437.964811,37.92050648,0.003721538,3.13426233,10.42945308,0.945667505,1
7.789962769,1084.189974,32.92704017,0.008016904,4.556017701,21.11936335,0.957314303,1
7.637756348,1045.112782,32.32820412,0.013853193,4.606243501,21.75096301,0.957772989,1
5.207809448,726.1845497,26.94781159,0.011255277,5.528875774,31.3518439,0.96234237,1
2.045257568,362.5582305,19.04096191,0.004064078,9.773192303,98.14113636,0.952460249,1
21.0632019,1483.354918,38.5143469,0.0345812,2.422908323,6.606255483,0.955560805,1
17.7645874,1305.959402,36.13806029,0.033829371,2.485005331,6.394960849,0.943391083,1
8.332839966,392.8542494,19.82055119,0.01290407,3.078428589,10.12645251,0.971586723,1
7.365753174,378.5185443,19.45555304,0.007269445,3.265828051,11.24185573,0.97275187,1
3.873352051,117.6566638,10.84696565,0.110620732,3.348318328,11.81135538,0.968641586,0
4.779693604,145.9175636,12.07963425,0.06411875,3.020308051,9.51128169,0.941897412,0
3.360794067,437.5923369,20.91870782,0.002808546,6.672252835,45.86153678,0.944876622,1
6.734237671,714.0218429,26.72118715,0.002752301,4.630974143,22.7312248,0.968714061,1
4.057678223,362.405299,19.03694563,0.002242468,5.390539942,30.89418401,0.962218309,1
1.197875977,68.13459603,8.2543683,0.005028838,7.307425429,55.34097526,0.905974356,1
8.058303833,239.8819231,15.488122,0.075351921,2.327466434,5.65044897,0.959605191,0
5.900924683,187.4056183,13.68961717,0.084212828,2.684376648,7.381333454,0.948044408,0
3.414901733,119.3427893,10.92441254,0.094689355,3.510034597,12.50457667,0.931253406,0
11.70516968,743.7407615,27.27161091,0.134998022,2.746270354,7.890224046,0.962235967,0
3.823242188,364.6914403,19.09689609,0.005936315,5.327607053,29.00166993,0.943096605,1
17.4487915,1060.530918,32.56579368,0.066969536,2.472132826,6.767010647,0.96717982,1
19.4389801,1260.604689,35.50499526,0.01518505,2.515305423,6.914484992,0.959551834,1
9.607299805,700.1688059,26.46070305,0.077383311,3.227989575,10.79419752,0.973021187,0
12.18754578,566.7437614,23.80638069,0.102103457,2.473204756,6.572268189,0.974978867,0
16.06350708,689.5939611,26.26012112,0.102149244,2.052679378,4.645029185,0.975572995,0
3.691604614,306.9290492,17.51939066,0.003673813,5.092807474,26.58144197,0.899139032,1
5.358886719,252.1311478,15.8786381,0.072101173,3.398393173,11.85560234,0.963314774,0
15.13195801,817.251327,28.58760793,0.07667511,2.384522493,6.048359896,0.971530751,0
15.39736938,823.7228191,28.70057176,0.097568424,2.356784349,5.994508844,0.970522092,0
17.03684998,784.6569086,28.01172805,0.026911972,2.188429462,5.054504104,0.956330437,0
17.84303284,838.1328501,28.95052418,0.028927533,2.158603929,4.939468088,0.952828975,0
16.83840942,789.5735929,28.09935218,0.030737987,2.185212446,5.031555114,0.95832002,0
0.345855713,43.7147705,6.611714642,0.009764728,19.32611006,376.1851832,0.835953332,1
0.86416626,107.7714867,10.38130467,0.007380824,12.27978035,152.6862804,0.900029534,1
1.011352539,124.5838537,11.16171375,0.006080671,11.31240492,129.7212413,0.918582125,1
4.313949585,239.267359,15.46826942,0.116735207,4.124713246,17.60798401,0.958325616,0
11.24494934,570.4339988,23.88376015,0.133555272,2.614980336,7.318755931,0.968913827,0
14.27267456,670.2111662,25.88843692,0.104645857,2.264868479,5.565732962,0.962253368,0
15.85531616,657.9697053,25.65092016,0.095285554,2.088784352,4.866762148,0.961777086,0
18.68328857,717.0467553,26.77772872,0.046506709,1.911532497,4.016882834,0.955177283,0
18.56248474,702.5884054,26.50638424,0.059783664,1.886014421,3.956745535,0.960587634,0
3.025299072,420.4827692,20.50567651,0.001543892,7.445675392,58.27798931,0.971111348,1
8.385513306,1307.115895,36.15405779,0.001616927,4.98634075,26.00768026,0.983248366,1
9.011398315,1345.521373,36.68134911,0.001727831,4.756704907,23.69794283,0.977038612,1
7.550949097,995.5937562,31.55303086,0.001919463,4.828508364,24.65499837,0.949340154,1
12.72793579,599.311901,24.48084764,0.11882902,2.338471666,5.808759542,0.966481527,0
7.476257324,972.8361431,31.1903213,0.004251916,4.87238466,25.02735768,0.974498289,1
12.42176819,1267.848617,35.60686193,0.008422582,3.775405209,15.57896824,0.977504912,1
