Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Correlation,Class
5.663375854,421.3915334,20.5278234,0.068329502,4.231537298,18.77510389,0.966815113,0
8.187423706,556.1948274,23.58378314,0.244744382,3.3476589,11.70520294,0.976762481,0
15.85743713,889.2102178,29.81962806,0.193005979,2.243091725,5.483379102,0.980139639,0
4.349365234,214.8537928,14.65789183,0.093111045,3.788105722,14.80847947,0.969132682,0
13.15136719,746.8114624,27.32785141,0.027340414,3.261718813,13.13994529,0.96595518,1
14.83332825,808.6520489,28.43680799,0.039451307,3.21695453,12.87437489,0.963876611,1
2.499725342,169.7747583,13.02976432,0.00637256,6.258172763,46.79850896,0.793971675,1
2.014083862,69.11581367,8.313592104,0.135643968,4.498759885,20.61956798,0.969934358,0
2.470672607,80.39369112,8.966252903,0.272505187,3.965196584,16.07489259,0.980842235,0
4.966384888,208.8477208,14.45156465,0.019947375,3.483989727,13.26190392,0.956588783,1
3.079467773,119.9855213,10.95379027,0.144366448,3.862674681,15.14560648,0.961676828,0
7.731384277,194.8598136,13.95921966,0.078340828,2.228601318,5.216356497,0.949767588,0
6.276229858,174.6927033,13.21713673,0.085651506,2.485536199,6.358588852,0.947647913,0
3.94354248,122.2083776,11.0547898,0.093945497,3.148641233,10.08342333,0.941313635,0
1.117874146,39.9919672,6.323920239,0.203139334,5.959684016,36.00871542,0.909452751,0
7.758163452,543.1741674,23.30609722,0.226579736,3.368115945,11.68005221,0.973938605,0
12.1353302,780.0252777,27.92893263,0.175298843,2.720866495,7.775748845,0.973854513,0
17.50057983,1031.956201,32.1240751,0.118040039,2.223857193,5.267139574,0.977246371,0
20.10021973,1079.82774,32.86073249,0.116310869,2.014287033,4.446617859,0.973051882,0
3.620681763,185.5807547,13.62280275,0.138281289,4.265707929,19.15060999,0.937041703,0
5.866195679,553.5010786,23.52660364,0.110860489,4.377248429,19.57772794,0.973575838,0
6.661819458,583.0062181,24.1455217,0.182475207,3.974405137,16.11979614,0.975897009,0
9.871704102,759.8420511,27.56523265,0.185190459,3.13876165,10.13549717,0.967065393,0
16.36895752,1098.155824,33.13843425,0.094737024,2.409524479,6.038080806,0.965085959,0
16.64685059,1408.228128,37.52636577,0.014825333,2.808576555,8.404466772,0.95917317,1
15.72087097,1485.609374,38.54360354,0.0074718,3.039290624,9.777729303,0.960935943,1
13.52416992,1357.276419,36.84123259,0.005722021,3.281467063,11.33284905,0.967406542,1
6.070129395,791.1150484,28.12676747,0.022536604,4.988156954,25.51399257,0.964031264,1
3.875167847,214.6176179,14.64983337,0.137330892,4.156201057,17.61767985,0.976799306,0
1.593841553,177.4670182,13.32167475,0.003328258,9.007385999,85.73181058,0.915971572,1
3.763168335,379.8073078,19.48864561,0.051324941,5.646573994,33.20807482,0.955755151,1
4.897201538,539.6138145,23.2295892,0.004555595,5.197141619,28.20339711,0.943759305,1
8.928085327,484.8279886,22.01880988,0.003818082,3.233991407,11.70817545,0.959516382,1
8.625411987,325.2309131,18.03415962,0.093592808,2.533505695,6.741894306,0.956411893,0
2.83543396,128.5993776,11.34016656,0.164158964,4.375672503,19.582244,0.929534852,0
4.362121582,306.5118209,17.507479,0.090658769,4.561047496,21.48941844,0.970117549,0
6.264648438,417.0322682,20.42136793,0.239618947,3.716819508,14.43211238,0.979181074,0
17.31001282,939.7560425,30.65544067,0.063837245,2.280532403,5.670443964,0.964136019,0
10.19702148,554.5273093,23.54840354,0.074026977,2.782879498,8.144412318,0.930710884,0
4.561447144,239.1513325,15.4645185,0.08467955,3.937951978,16.31468051,0.903444611,0
8.344451904,851.9692182,29.18851175,0.111649653,3.795707108,14.58056984,0.96368329,0
1.259246826,172.2078137,13.12279748,0.036208326,11.56033647,140.1519532,0.86999818,1
32.97433472,2630.774546,51.29107667,0.058575116,1.990064117,4.263510447,0.944384262,0
3.038330078,262.5745324,16.2041517,0.196635337,5.865801433,36.05341297,0.92000093,0
4.963256836,259.8540077,16.11998783,0.121535001,3.648719545,13.72525038,0.966429903,0
12.08615112,880.7494354,29.67742299,0.003763306,3.485584952,14.36548876,0.965216394,1
14.551651,560.8827135,23.68296252,0.058005138,2.118363381,4.890460234,0.939049619,0
12.83816528,540.5816379,23.25041156,0.069103248,2.260164372,5.430977176,0.952015098,0
5.885696411,297.0793243,17.23598922,0.105118901,3.305885788,11.22601078,0.943978853,0
7.50239563,874.9507395,29.57956625,0.130429257,4.411945088,20.0797246,0.977112487,0
7.081207275,1126.526072,33.5637613,0.00288348,5.136202607,26.94673678,0.960127269,1
13.19369507,1924.05756,43.86408052,0.001732272,3.739343441,14.31958978,0.9610773,1
20.890625,2384.714865,48.83354242,0.004747906,2.845018187,8.383018192,0.957097265,1
0.770980835,164.8053249,12.83765262,0.008114281,16.92571392,289.7418006,0.878611129,1
6.56652832,897.3366051,29.9555772,0.005889753,4.794583646,23.09522537,0.76326011,1
2.441253662,222.6276609,14.92071248,0.165151629,6.545699509,44.21355983,0.91503127,0
11.64813232,1283.16442,35.82128445,0.15100232,3.416079138,11.90751655,0.972023412,0
15.3454895,1561.473495,39.51548425,0.19382036,2.935959201,8.914272529,0.973713301,0
4.964813232,818.551999,28.61034776,0.002107338,6.086602864,37.94834336,0.945807011,1
10.02033997,1851.261067,43.02628344,0.00883798,4.674735252,22.39178539,0.981593548,1
9.611495972,1588.09041,39.85085206,0.008884881,4.516749498,20.94220231,0.960357144,1
0.589263916,90.3257165,9.503984243,0.005255876,16.50844404,277.6103563,0.900001618,1
6.216323853,414.4277278,20.35749807,0.278168187,3.748090161,14.66600494,0.983140298,0
12.88148499,752.1583247,27.425505,0.125926616,2.57027938,6.96730521,0.966244075,0
17.99327087,980.6779312,31.31577767,0.073877495,2.219907987,5.267758693,0.962008263,0
6.150177002,472.1130157,21.72816181,0.005802263,4.046978313,17.20146838,0.92397573,1
1.560775757,170.386938,13.05323477,0.006968697,8.778303966,78.9645113,0.952681768,1
4.698516846,499.8728631,22.35783673,0.046110366,5.126724544,27.12334008,0.971592455,1
2.549179077,271.7172319,16.48384761,0.077305046,6.793329322,47.31649457,0.947271755,1
3.430389404,252.7919753,15.89943317,0.140147937,4.899935121,24.2742612,0.924588419,0
3.598403931,262.1475451,16.1909711,0.103148047,5.058375907,26.49788249,0.980284804,0
5.473480225,384.9993651,19.62140069,0.238675624,3.996640752,16.38912807,0.984076033,0
8.955795288,586.006239,24.20756574,0.153840525,3.134371639,10.17411974,0.97721903,0
13.53684998,811.0517734,28.47897072,0.092254538,2.496403878,6.470909639,0.973966403,0
4.193084717,285.7092524,16.90293621,0.279734523,4.665084492,22.61802157,0.980323408,0
11.48036194,670.5039543,25.89409111,0.099796042,2.780019689,8.124329287,0.981591538,0
14.08781433,785.3280409,28.02370498,0.149782781,2.432014156,6.361282824,0.981933186,0
5.612884521,348.8004878,18.67620111,0.230126766,3.719114537,14.23864624,0.977254764,0
8.778991699,498.7857254,22.33351126,0.178183263,2.967606641,9.193345873,0.973068205,0
13.3475647,645.6835705,25.41030442,0.099710166,2.340970972,5.832816081,0.975028573,0
6.974563599,344.2528792,18.5540529,0.105128077,3.096396111,9.901556975,0.939482776,0
2.774856567,150.4286669,12.26493648,0.134482367,4.906708643,24.86044376,0.922205817,0
7.012176514,384.8544603,19.61770782,0.226728323,3.258037477,11.21853559,0.970590954,0
12.59513855,641.3641789,25.32516888,0.117931403,2.457783852,6.440771098,0.968098189,0
15.0141449,772.4437623,27.79287251,0.15011089,2.257087221,5.535888539,0.975187761,0
11.37875366,993.7209424,31.52333965,0.003586368,3.456466357,13.08913616,0.966680565,1
3.19883728,418.3556536,20.45374424,0.015322972,6.828070083,48.09742032,0.945977065,1
6.120391846,539.6552851,23.23048181,0.096384118,4.225053527,18.32289776,0.974238933,0
9.011077881,771.7476827,27.78034706,0.178439639,3.527202571,12.89681301,0.979350765,0
13.71539307,1007.03145,31.73375884,0.141536495,2.798249798,8.319243283,0.974369105,0
21.98472595,2075.201501,45.55437961,0.009722308,2.697207207,7.763982478,0.964429428,1
8.706069946,685.8100778,26.18797583,0.094581196,3.421578637,12.06997832,0.930076478,0
11.75798035,1225.768446,35.01097608,0.206309357,3.386931155,11.83718063,0.982087856,0
2.562835693,257.699002,16.05300601,0.228044459,6.783792939,47.20714152,0.922724982,0
6.387268066,359.5538218,18.96190449,0.211767839,3.565522898,13.7695118,0.972332801,0
9.16494751,510.0730113,22.58479602,0.013845087,3.311302855,12.35026653,0.927621775,1
4.593551636,432.6018741,20.79908349,0.001750582,5.305934867,30.0649726,0.970506956,1
5.565078735,265.0445041,16.28018747,0.075255632,3.454136489,12.3749602,0.927739867,0
2.194442749,114.3405866,10.69301579,0.101123181,5.399381632,30.3277675,0.923177936,0
6.128860474,529.077051,23.00167496,0.101793197,4.089426549,17.0087648,0.971280548,0
7.23487854,551.2336191,23.47836492,0.153633174,3.620586521,13.44669734,0.974686134,0
16.45599365,887.6942706,29.79419861,0.106902238,2.279323886,5.639642321,0.958906898,0
9.881408691,576.9892133,24.02059977,0.069546822,2.884311425,8.598758614,0.945668587,0
9.264556885,891.6791684,29.86099744,0.239646507,3.630044551,13.60387004,0.984215303,0
14.30168152,1586.085444,39.82568824,0.012440139,3.305134622,11.40083183,0.971442024,1
23.88195801,2166.154636,46.5419664,0.025986128,2.563602869,7.05826574,0.974935589,1
24.8785553,2224.076329,47.16011375,0.021594912,2.467619958,6.497921964,0.973441982,1
15.9591217,1748.694472,41.81739437,0.005962466,3.108196765,10.05104875,0.956385421,1
6.974746704,973.6228637,31.20293037,0.011507993,4.851818882,24.22105518,0.962128573,1
6.167510986,462.6986058,21.51043016,0.084245081,4.18166842,18.63736622,0.937322506,0
7.396133423,818.763893,28.61405062,0.099275994,4.225446754,18.22528218,0.975461014,0
7.984588623,706.7566882,26.58489587,0.00131331,4.193246362,18.85520571,0.956598228,1
10.32516479,878.8514017,29.64542801,0.003248349,3.363862058,11.86446387,0.944945879,1
5.827926636,476.7889004,21.83549634,0.08790361,4.139853118,17.49497316,0.977227911,0
7.294036865,491.7114185,22.17456693,0.206567923,3.506503025,12.73689528,0.98225585,0
6.439590454,711.4022524,26.67212501,0.003682776,4.94578331,26.25802453,0.962898828,1
11.05682373,1089.147864,33.00224029,0.002286479,3.796246354,15.7711506,0.962840355,1
1.805099487,129.8376032,11.39463045,0.228247246,6.849384553,48.16938888,0.926456347,0
3.701797485,170.4507739,13.05567976,0.125663451,3.936771547,15.87963431,0.977232512,0
5.857620239,298.1756645,17.26776374,0.244682468,3.322329214,11.42051329,0.973508789,0
14.10484314,744.3202679,27.28223356,0.097334542,2.343180242,5.785302971,0.966835482,0
17.78614807,941.6780463,30.68677315,0.114726781,2.137299553,5.031036398,0.968268764,0
2.48399353,366.792364,19.15182404,0.002504967,8.111458829,67.58990468,0.974468209,1
4.979751587,852.3165603,29.19446112,0.002169761,6.319302144,41.24150058,0.976701483,1
5.428924561,920.9497812,30.34715442,0.004496508,5.983928494,36.79784005,0.96211753,1
3.50680542,520.3817385,22.81187714,0.009822648,6.939508859,49.93040797,0.956117155,1
4.060165405,324.4410437,18.01224705,0.107292409,4.711360447,22.47607119,0.909463005,0
6.300064087,661.0909882,25.71168972,0.129987345,4.470315736,20.46306156,0.987737703,0
21.74119568,1499.67817,38.72567843,0.060598236,2.228842298,5.266827853,0.981443469,0
17.82229614,1326.892894,36.42654106,0.064984647,2.459451412,6.278362624,0.981126598,0
11.81558228,967.0967911,31.09817987,0.075154,3.007915363,9.225215069,0.982771003,0
5.469528198,496.3671429,22.27929853,0.111726001,4.491461401,20.62530417,0.981878159,0
4.185913086,291.500919,17.07339799,0.108009771,4.868013255,25.85485844,0.969696078,0
6.814788818,419.166621,20.47355907,0.218627395,3.482500922,12.74050526,0.972146634,0
10.20521545,586.339287,24.21444377,0.142859124,2.898689162,8.86195098,0.974378149,0
6.046966553,518.671891,22.77436917,0.101236732,4.20503209,18.17501277,0.96545318,0
8.399124146,668.7866295,25.86090929,0.223068889,3.510394007,12.86976627,0.972094672,0
18.79312134,1233.61629,35.12287417,0.058231955,2.285252006,5.438376939,0.961115127,0
13.25604248,955.1041805,30.90475984,0.08625284,2.735194542,7.731126325,0.956615382,0
7.056350708,560.9453287,23.68428442,0.122941541,3.717312457,14.16331822,0.944348952,0
6.037521362,455.6561255,21.34610329,0.087549023,3.904165552,15.58546357,0.961063723,0
7.30305481,533.6349902,23.10054091,0.239992265,3.570537658,13.17522644,0.978047385,0
14.59744263,908.384526,30.13941814,0.115190882,2.486920545,6.512311349,0.961761861,0
17.8188324,1054.360771,32.47092192,0.09208684,2.251392061,5.416713809,0.963444585,0
23.26179504,1232.900742,35.11268634,0.063351729,1.953760635,4.17477677,0.957974222,0
5.171203613,784.1244325,28.00222192,0.001586935,5.935283159,36.78618438,0.970350338,1
3.359558105,566.90778,23.80982528,0.001918828,7.686397945,61.77621374,0.945171248,1
2.078048706,256.5019181,16.01567726,0.028151336,8.590158521,80.31282679,0.914349649,1
17.76571655,1488.724647,38.58399469,0.134640167,2.641780677,7.416733871,0.97842681,0
19.85404968,1614.830626,40.18495522,0.002936454,2.591256755,6.982732526,0.943518908,1
16.00057983,1404.383177,37.47510076,0.002162593,2.90675882,8.775457565,0.954496989,1
14.49136353,1115.298903,33.39609113,0.066818911,2.792330625,8.090985002,0.966262087,0
6.989135742,626.4178557,25.02834105,0.112641941,4.071758655,17.08560624,0.970666508,0
10.49253845,1035.774528,32.18345115,0.002431455,3.523061681,12.82687259,0.893413542,1
17.59492493,1224.619802,34.99456818,0.066543103,2.374147084,5.810563997,0.951368741,0
10.78651428,785.0667571,28.01904276,0.09552443,2.973596088,9.065326354,0.957463465,0
5.257415771,448.4777474,21.1772932,0.093669693,4.330853213,19.014619,0.966278351,0
7.177856445,597.2018463,24.43771361,0.1114596,3.704472173,13.89454568,0.973605696,0
9.009887695,1433.538737,37.8621016,0.001599979,4.708435439,23.10431126,0.973226197,1
14.20219421,842.158179,29.01996173,0.077858732,2.434854106,6.160252765,0.964819404,0
10.02609253,664.7297676,25.7823538,0.075166143,2.937524154,8.845311819,0.955539437,0
4.696151733,348.5503208,18.66950243,0.114490345,4.274215228,18.56189918,0.943940816,0
7.055725098,578.6817078,24.05580404,0.111147163,3.787437108,14.63536134,0.971363069,0
10.59169006,1513.750372,38.90694503,0.003761691,4.219643491,18.73148832,0.958032816,1
11.68884277,1671.079113,40.87883454,0.002495086,4.140525857,18.08804218,0.976252624,1
15.13829041,1668.566436,40.84808975,0.003557185,3.797471875,16.15312383,0.980546058,1
2.367599487,91.27822229,9.553963695,0.119965397,4.41755004,19.93429427,0.967148324,0
2.768844604,101.3517127,10.06735878,0.186978995,3.995753917,16.32131101,0.972303744,0
4.296356201,145.1303107,12.04700422,0.189579392,3.16053584,10.29118256,0.966906964,0
3.360656738,129.5556231,11.38225035,0.104156892,3.821324633,15.10975711,0.946236516,0
22.71141052,1133.055143,33.66088446,0.060649185,1.919386923,4.026807838,0.964069977,0
18.82687378,1052.203703,32.43768955,0.082092814,2.127373968,4.811497837,0.964327367,0
14.27661133,849.4860803,29.14594449,0.09185678,2.45529463,6.29399447,0.958311299,0
9.733795166,646.0743051,25.41799176,0.09757217,3.023097687,9.418475846,0.930512333,0
3.719146729,273.8338829,16.54792685,0.17442521,4.961717908,25.6099552,0.909849114,0
9.285873413,873.7387646,29.55907246,0.287337148,3.494991553,12.52574267,0.976571831,0
7.380554199,797.9631411,28.24824138,0.101308598,4.137496894,17.34515289,0.971652669,0
4.856613159,582.2490262,24.12983685,0.001663748,5.552020499,31.91299942,0.96603576,1
6.322128296,561.574002,23.69755266,0.088488017,4.148946655,17.55575375,0.977559507,0
5.723388672,508.4786212,22.54947053,0.003970179,4.795526004,26.17817149,0.954507887,1
11.80517578,636.4148318,25.22726366,0.110035561,2.566820114,6.88316492,0.962765745,0
6.634460449,378.0796723,19.44427094,0.112405663,3.460094038,12.41784754,0.95196286,0
1.360122681,78.23637029,8.845132576,0.227872898,7.29917648,55.70316932,0.935438273,0
13.15731812,1420.345734,37.6874745,0.231131634,3.182064323,10.37830833,0.968514915,0
10.29090881,463.1891882,21.5218305,0.02832948,3.330403459,13.61630379,0.96735363,1
7.76763916,504.9678565,22.47148986,0.004364189,3.949510963,17.48505055,0.982781944,1
4.861053467,315.6277741,17.76591608,0.061674831,4.62645515,23.3551229,0.969845438,1
1.401657104,49.79641705,7.05665764,0.274211104,5.300767389,28.5525763,0.929908331,0
4.179321289,173.359495,13.16660529,0.316996787,3.511991186,12.7715771,0.982213057,0
9.336349487,282.8588566,16.81840827,0.117570719,2.209120489,5.259170077,0.968817232,0
5.463287354,331.6865568,18.21226391,0.133985013,3.683146378,13.81169451,0.968933782,0
5.401229858,448.4272869,21.17610179,0.10935945,4.541662154,22.45757418,0.969018395,1
17.2237854,745.462619,27.30316134,0.063946124,2.015174289,4.348895406,0.948622595,0
15.44198608,724.5126635,26.9167729,0.062238612,2.15816016,4.882726391,0.939302228,0
11.43287659,603.8207349,24.57276409,0.087488081,2.571460258,6.865531901,0.941169661,0
6.740112305,375.9667953,19.38986321,0.105075166,3.329640561,11.43147989,0.929487742,0
1.475738525,85.55851039,9.249784343,0.202830432,6.891268709,49.1618771,0.891941704,0
6.483642578,552.8970232,23.51376242,0.141788737,3.925870176,15.61691544,0.960287228,0
15.66487122,1186.771639,34.44955208,0.037934814,2.656828114,7.329898736,0.950868007,1
5.568756104,377.4891111,19.42907901,0.247264837,3.982930298,16.51100601,0.974442248,0
8.679672241,535.8046252,23.14745397,0.184785466,3.14505912,10.37872421,0.972322302,0
23.37072754,1207.08966,34.74319589,0.053912032,1.968054118,4.26160417,0.953267518,0
22.22076416,1178.247788,34.32561417,0.048923505,2.020023873,4.416069997,0.945654122,0
14.1089325,818.8319718,28.6152402,0.065343452,2.472756741,6.387902123,0.948160226,0
7.306900024,674.3187816,25.96764875,0.087607685,3.915002567,15.63298195,0.955106656,0
3.70425415,475.7465569,21.81161518,0.002107955,6.290616394,40.86115833,0.940951049,1
15.97277832,1139.408216,33.75512133,0.003487924,2.674927417,7.543475333,0.924975611,1
22.25421143,1342.464233,36.63965383,0.059024963,2.106304968,4.743784302,0.96034218,0
19.09094238,1252.393638,35.38917402,0.062799211,2.297886253,5.530486571,0.962638903,0
7.969451904,596.2458134,24.41814517,0.086499384,3.714233931,14.49090443,0.949237608,0
1.82774353,86.90486349,9.322277806,0.143684203,6.639859284,49.99206482,0.934855403,0
4.491531372,272.5594724,16.50937529,0.139358976,4.301850356,20.01076025,0.958619203,0
6.781799316,361.7312773,19.0192344,0.21027547,3.385163535,12.21391301,0.965401698,0
11.72808838,643.4388435,25.36609634,0.068036129,2.571545082,6.829883389,0.939584725,0
7.384170532,459.6476949,21.43939586,0.109022112,3.267385449,10.92606897,0.935781642,0
3.893081665,249.4630836,15.79440039,0.092824373,4.445732574,20.20789371,0.958599368,0
5.40335083,370.2332616,19.24144645,0.306102511,3.903107016,15.60787277,0.973228704,0
19.48269653,1642.617036,40.52921213,0.018357844,3.0122255,10.23461577,0.973332923,1
7.192230225,931.2805366,30.51688937,0.003393388,4.880938852,25.20132479,0.976399838,1
3.731948853,493.738908,22.22023645,0.002138322,6.700836712,47.76598371,0.979232507,1
12.65919495,692.7330937,26.31982321,0.085610038,2.485072041,6.414908954,0.967852017,0
8.361038208,496.2003174,22.27555426,0.105293127,3.036942122,9.454096374,0.959186797,0
3.502578735,235.4339064,15.34385566,0.192729151,4.668008997,22.11187186,0.936820632,0
8.490264893,597.5457399,24.44474872,0.186362461,3.309853682,11.33815495,0.970245988,0
20.22216797,1499.889005,38.7284005,0.030617038,2.646499485,7.840706984,0.976663016,1
5.23046875,345.870583,18.59759616,0.080542409,3.907901705,15.55878178,0.915513574,0
8.13130188,549.4138415,23.43957853,0.245003058,3.342622236,11.64384551,0.977450135,0
11.89523315,722.9925295,26.8885204,0.153111968,2.690798984,7.614089584,0.975597442,0
15.8807373,887.9358359,29.79825223,0.193060716,2.235326036,5.449844405,0.980225717,0
3.844009399,251.565584,15.86081915,0.131390471,4.468622217,20.26207161,0.971315279,0
4.690155029,285.1487812,16.88634896,0.269254832,3.923746936,15.73454763,0.979863335,0
7.345993042,675.5914478,25.99214204,0.002026377,4.07626509,17.54308966,0.962209008,1
7.131103516,471.3460508,21.71050554,0.218617054,3.553431724,13.23471823,0.972989952,0
10.84017944,669.3304372,25.87142124,0.142870537,2.906066929,8.874614303,0.975497687,0
7.273880005,527.8715285,22.97545491,0.3164328,3.526047037,12.85073394,0.982825292,0
13.12268066,887.5286749,29.79141948,0.197808524,2.698711912,7.801326,0.971356394,0
13.75675964,1460.174185,38.21222559,0.001035367,3.479543182,12.94195768,0.964161606,1
3.44090271,126.9945775,11.26918708,0.164287183,3.797160569,15.04356834,0.964841228,0
5.978927612,205.5717674,14.33777414,0.138490771,3.042129739,10.1212918,0.958604255,0
8.386566162,260.0536578,16.12617927,0.109187248,2.427179396,6.386530122,0.95879588,0
4.734130859,150.7490809,12.27799173,0.067961038,3.068011044,9.757218125,0.940508944,0
1.924697876,62.05668038,7.87760626,0.065187477,4.704036986,23.36422812,0.906418513,0
4.037521362,508.0428116,22.53980505,0.01873541,5.980248328,36.86924688,0.922283581,1
2.465042114,74.60684288,8.637525275,0.113101107,3.96281943,16.10257222,0.967586776,0
2.961486816,76.19075771,8.728731735,0.146042613,3.505208547,12.80879973,0.963785646,0
7.48890686,277.2354768,16.65038969,0.015020572,3.004280888,9.825255317,0.964722949,1
6.569030762,295.6392354,17.19416283,0.023342474,3.340536648,11.93389584,0.980630778,1
3.34928894,167.3711148,12.93719888,0.027690365,4.677813513,23.70626257,0.963281727,1
5.333435059,337.1611964,18.36194969,0.122537413,3.882230441,15.40597319,0.975934108,0
13.99501038,762.3725838,27.6110953,0.106260986,2.424901325,6.195945388,0.97137652,0
14.73556519,831.999061,28.84439393,0.08526295,2.464447452,6.424571452,0.965102856,0
17.86251831,932.9980042,30.54501603,0.087097093,2.222542245,5.366947874,0.956870204,0
10.30363464,694.0872608,26.34553588,0.080825081,3.056719702,9.685849235,0.954189927,0
5.891799927,512.2417121,22.6327575,0.100416513,4.175179364,17.73901546,0.975528649,0
7.77835083,610.7260182,24.71287151,0.287619549,3.487224888,12.47115882,0.97679318,0
5.127258301,321.2599557,17.92372605,0.259007042,3.911315773,15.83628598,0.976922929,0
10.20146179,522.8630396,22.86619863,0.133097871,2.656799856,7.427609502,0.957387254,0
1.243713379,164.5158186,12.826372,0.005874881,11.25575888,134.0430433,0.893239154,1
4.432220459,451.2868879,21.24351402,0.003412097,5.908762358,39.6267185,0.941908948,1
14.68341064,634.6985999,25.19322528,0.054252362,2.242826308,5.548749066,0.962415375,0
13.26243591,572.3228472,23.92326999,0.054257502,2.30791498,5.688905755,0.956829249,0
12.38674927,549.5952943,23.44344886,0.070514741,2.362192415,5.885516039,0.961246627,0
9.744506836,473.1329968,21.75162055,0.082393666,2.657219541,7.30356126,0.952248119,0
1.462158203,84.43818194,9.189025081,0.284779909,6.872795103,48.67925023,0.896361718,0
11.07920837,705.4111779,26.55957789,0.142726264,2.943927677,9.138057349,0.976071776,0
14.20195007,826.1126723,28.74217585,0.115418298,2.503593277,6.704059414,0.971337409,0
9.388290405,647.3307179,25.44269479,0.116086255,3.349805677,12.43177057,0.971806863,1
20.09651184,1241.630949,35.23678404,0.070669304,2.546484754,7.677340557,0.969678398,1
18.25309753,1346.231378,36.69102585,0.006857941,2.813953135,8.915196473,0.95979092,1
7.512817383,512.0157654,22.62776536,0.111457721,3.516810421,12.98575836,0.92905425,0
1.017852783,59.43177274,7.709200525,0.221732775,8.099531095,68.47379668,0.875142003,0
5.960403442,350.2219187,18.71421702,0.261207316,3.510135063,12.79028723,0.969806201,0
9.938323975,482.9577979,21.97630082,0.13300494,2.738212927,8.29970109,0.955815698,0
11.62652588,976.7326091,31.25272163,0.035382666,3.7169668,15.99669359,0.973179136,1
8.613632202,566.0411143,23.79161857,0.024109542,3.614357476,15.25030699,0.946130666,1
3.474121094,211.6677254,14.54880495,0.179469574,4.70672852,23.64414925,0.938381034,0
3.221801758,150.889249,12.28369851,0.092534762,4.305114902,19.18650713,0.970802527,0
4.965896606,251.4299969,15.85654429,0.249931642,3.669088152,14.08429079,0.975308111,0
12.69514465,648.3704847,25.46312009,0.073940071,2.446417455,6.274363482,0.958079572,0
8.467834473,471.0174578,21.70293662,0.070432803,2.997619492,9.260205986,0.935582149,0
2.013839722,115.9791528,10.76936176,0.244214989,6.005609613,37.52702885,0.926339906,0
3.770065308,187.6149526,13.69726077,0.095066306,4.029865462,16.60329047,0.968539,0
9.583511353,1082.856779,32.90678925,0.005589021,4.198131264,18.8828315,0.969529807,1
10.2328186,1317.123765,36.29219978,0.004487089,4.198489303,18.59353856,0.969884814,1
11.60353088,1208.58751,34.76474522,0.001253376,3.947188939,17.06975282,0.965728638,1
11.11297607,548.5976032,23.42216052,0.071555025,2.58335032,6.950993664,0.962796378,0
4.689407349,259.0937238,16.09638853,0.104569952,3.905110615,15.64672446,0.974259046,0
4.57081604,616.0701297,24.82076005,0.013733061,6.31310823,42.41408763,0.968647371,1
13.73027039,756.6280763,27.50687326,0.002850682,2.854217898,9.334157624,0.942775986,1
17.63461304,851.5784225,29.18181664,0.022191783,2.529586377,7.535865997,0.961074965,1
